pt3ISO,TradeValue,rt3ISO,period,rgDesc
KHM,17,NLD,2015,Import
KHM,91878,NZL,2015,Export
KHM,6904,ROU,2015,Import
KHM,6381,ROU,2015,Export
KHM,15881,RUS,2005,Export
KHM,84559,SWE,2015,Export
KIR,14484,AUS,2015,Export
KIR,38474,CAN,2005,Export
KIR,8089,FJI,2015,Export
KIR,12770,FJI,2010,Export
KIR,40832,FJI,2005,Export
KIR,2273,JPN,2015,Export
KIR,36545,JPN,2005,Export
KIR,256,NCL,2010,Import
KIR,425860,NZL,2015,Export
KIR,82091,NZL,2010,Export
KIR,445944,NZL,2005,Export
KIR,2664,USA,2015,Export
KIR,40000,USA,2010,Export
KNA,60548,CAN,2015,Export
KNA,79488,CAN,2010,Export
KNA,162477,CAN,2005,Export
KNA,286,DOM,2005,Export
KNA,5701,TTO,2015,Export
KNA,1905,TTO,2005,Export
KNA,33,UKR,2010,Export
KNA,2644172,USA,2015,Export
KNA,1875920,USA,2010,Export
KNA,2409405,USA,2005,Export
KOR,182336,ARE,2005,Import
KOR,30091,ARG,2010,Export
KOR,71029,ARG,2005,Export
KOR,5286728,AUS,2015,Export
KOR,6269777,AUS,2010,Export
KOR,121357,AUS,2005,Export
KOR,11598415,AUT,2015,Export
KOR,1220368,AUT,2010,Export
KOR,803352,AUT,2005,Export
KOR,13527,BEL,2010,Export
KOR,8474,BGR,2015,Export
KOR,13894,BGR,2010,Export
KOR,58477,BIH,2015,Export
KOR,229400,BLR,2015,Export
KOR,1949067,BRA,2015,Export
KOR,6355500,BRA,2010,Export
KOR,684121,BRA,2005,Export
KOR,60214531,CAN,2015,Export
KOR,47005684,CAN,2010,Export
KOR,21787010,CAN,2005,Export
KOR,99963,CHE,2015,Export
KOR,101208097,CHL,2015,Export
KOR,40163335,CHL,2010,Export
KOR,8722741,CHL,2005,Export
KOR,2063988,CHN,2015,Import
KOR,24572320,CHN,2015,Export
KOR,1670234,CHN,2010,Import
KOR,10547434,CHN,2010,Export
KOR,1032426,CHN,2005,Import
KOR,6712566,CHN,2005,Export
KOR,3922696,CZE,2015,Export
KOR,2160739,CZE,2010,Export
KOR,415925,CZE,2005,Export
KOR,27380099,DEU,2015,Export
KOR,3494069,DEU,2010,Export
KOR,1769000,DEU,2005,Export
KOR,91554,DNK,2010,Export
KOR,1,DNK,2005,Export
KOR,30184,EGY,2010,Import
KOR,49907,ESP,2015,Export
KOR,8699058,EST,2015,Export
KOR,3646457,EST,2010,Export
KOR,4387814,EST,2005,Export
KOR,11710931,FIN,2015,Export
KOR,4650974,FIN,2010,Export
KOR,3369939,FIN,2005,Export
KOR,1326,FRA,2010,Export
KOR,3733,FRA,2005,Import
KOR,19029,GBR,2010,Import
KOR,13958,GTM,2015,Import
KOR,84197,GUY,2015,Export
KOR,2550,HRV,2005,Export
KOR,80011,IDN,2015,Import
KOR,15985,IDN,2015,Export
KOR,19396,IDN,2010,Import
KOR,123743,IDN,2005,Import
KOR,38494,IND,2010,Import
KOR,30591,IRN,2005,Import
KOR,31000,ISR,2015,Import
KOR,209817,ITA,2015,Export
KOR,57061,ITA,2010,Export
KOR,89734,ITA,2005,Export
KOR,3185673,JPN,2015,Import
KOR,3995950,JPN,2015,Export
KOR,3496158,JPN,2010,Import
KOR,1834253,JPN,2010,Export
KOR,12831831,JPN,2005,Import
KOR,110187,JPN,2005,Export
KOR,11033,KGZ,2010,Import
KOR,4796808,LTU,2015,Export
KOR,62826,LTU,2005,Export
KOR,26548299,LVA,2015,Export
KOR,5505238,LVA,2010,Export
KOR,1211259,LVA,2005,Export
KOR,14314,MAR,2015,Import
KOR,10600,MEX,2010,Import
KOR,9,MNE,2015,Import
KOR,69,MNG,2015,Import
KOR,38853,MNG,2005,Export
KOR,51873,MYS,2010,Export
KOR,229873,MYS,2005,Export
KOR,893,NLD,2015,Import
KOR,182740,NLD,2015,Export
KOR,287741,NOR,2015,Export
KOR,1740,NZL,2015,Import
KOR,28116039,NZL,2015,Export
KOR,19076913,NZL,2010,Export
KOR,7363561,NZL,2005,Export
KOR,38,PER,2010,Export
KOR,15547,PHL,2015,Export
KOR,4389,PHL,2005,Import
KOR,23627,POL,2015,Export
KOR,369420,POL,2010,Export
KOR,8549,QAT,2010,Import
KOR,5748257,ROU,2015,Export
KOR,3581351,ROU,2010,Export
KOR,22604,ROU,2005,Export
KOR,68299936,RUS,2015,Export
KOR,39394663,RUS,2010,Export
KOR,780,RUS,2005,Import
KOR,10416043,RUS,2005,Export
KOR,88000,SAU,2015,Import
KOR,766786,SVK,2015,Export
KOR,8037,SVK,2010,Export
KOR,66581,SVN,2015,Export
KOR,18622181,SWE,2015,Export
KOR,4880808,SWE,2010,Export
KOR,5949653,SWE,2005,Export
KOR,10,THA,2015,Export
KOR,3701,TUR,2005,Export
KOR,72628,TWN,2015,Export
KOR,258990,TWN,2010,Export
KOR,4904157,UKR,2015,Export
KOR,21131,UKR,2010,Export
KOR,1010733,USA,2015,Import
KOR,7180819,USA,2015,Export
KOR,4520,USA,2010,Import
KOR,8748367,USA,2010,Export
KOR,32687,USA,2005,Import
KOR,638881,USA,2005,Export
KOR,30369,VNM,2015,Import
KOR,13100,VNM,2010,Import
KOR,6951,VNM,2010,Export
KOR,4500,VNM,2005,Import
KOR,3874,VNM,2005,Export
KOR,472,YEM,2005,Import
KOR,41765,ZAF,2015,Export
KOR,35858,ZAF,2005,Export
KWT,13636,ARE,2015,Export
KWT,1011461,ARG,2005,Export
KWT,32285,AUS,2005,Export
KWT,1988130,AUT,2015,Export
KWT,1005463,AUT,2010,Export
KWT,1530412,AUT,2005,Export
KWT,671315,BIH,2015,Export
KWT,1928164,BRA,2015,Export
KWT,1787174,BRA,2010,Export
KWT,1568619,CAN,2015,Export
KWT,6364271,CAN,2010,Export
KWT,2699005,CAN,2005,Export
KWT,2360563,CHL,2015,Export
KWT,3655228,CHL,2010,Export
KWT,6828315,CHL,2005,Export
KWT,25238,CHN,2015,Export
KWT,5257,CHN,2010,Export
KWT,227239,CZE,2010,Export
KWT,172084,CZE,2005,Export
KWT,13239447,DEU,2015,Export
KWT,8380730,DEU,2010,Export
KWT,12597,DNK,2015,Export
KWT,16054,DNK,2010,Export
KWT,349,EGY,2010,Import
KWT,37290,ESP,2015,Export
KWT,10902,FIN,2015,Export
KWT,2792,FIN,2010,Export
KWT,10604,FRA,2010,Export
KWT,2101,GBR,2010,Export
KWT,44243,GBR,2005,Export
KWT,7590666,HRV,2015,Export
KWT,28307,HRV,2010,Export
KWT,13464,HRV,2005,Export
KWT,73558,IND,2010,Export
KWT,54078,ITA,2015,Export
KWT,101371,ITA,2010,Export
KWT,374790,ITA,2005,Export
KWT,24414,LTU,2015,Export
KWT,5979,LTU,2005,Export
KWT,92384,LVA,2015,Export
KWT,33706,MDG,2005,Export
KWT,6515,MKD,2015,Export
KWT,1,NLD,2015,Import
KWT,213065,NZL,2015,Export
KWT,1151691,NZL,2010,Export
KWT,1332263,NZL,2005,Export
KWT,7017,QAT,2015,Export
KWT,13440667,ROU,2015,Export
KWT,8806852,ROU,2010,Export
KWT,6001885,ROU,2005,Export
KWT,444997,RUS,2015,Export
KWT,64925,RUS,2010,Export
KWT,2460,RUS,2005,Export
KWT,54133,SAU,2010,Export
KWT,36300,SAU,2005,Export
KWT,215217,SVK,2010,Export
KWT,2793803,SVN,2015,Export
KWT,1540564,SVN,2010,Export
KWT,5285,SVN,2005,Export
KWT,148175,SWE,2005,Export
KWT,14725,UKR,2015,Export
KWT,85841,URY,2010,Export
KWT,1456123,USA,2015,Export
KWT,329817,USA,2010,Export
LAO,40430,CHN,2010,Import
LAO,49334,CHN,2005,Import
LAO,1829,ITA,2005,Import
LAO,289438,JPN,2015,Import
LAO,645939,JPN,2010,Import
LAO,204899,JPN,2005,Import
LAO,54739,KOR,2015,Import
LAO,58361,KOR,2010,Import
LAO,2503,KOR,2005,Import
LAO,1737,THA,2010,Import
LAO,1532725,THA,2005,Import
LAO,1613,THA,2005,Export
LAO,334808,TWN,2015,Import
LAO,138307,TWN,2010,Import
LAO,1546753,TWN,2005,Import
LAO,693457,VNM,2015,Import
LAO,442900,VNM,2010,Import
LAO,4613319,VNM,2005,Import
LBN,21764,ARE,2005,Import
LBN,4077,BEL,2005,Export
LBN,139017,BIH,2015,Export
LBN,10100,BLR,2005,Export
LBN,337305,CAN,2015,Export
LBN,764754,CAN,2010,Export
LBN,392658,CAN,2005,Export
LBN,9550,COL,2015,Export
LBN,5638833,DEU,2015,Export
LBN,6059301,DEU,2010,Export
LBN,14294,EGY,2010,Import
LBN,10668,EGY,2005,Export
LBN,19839,ESP,2015,Export
LBN,254873,FIN,2015,Export
LBN,4747,FRA,2015,Export
LBN,462621,FRA,2010,Export
LBN,163349,GHA,2010,Export
LBN,570664,ITA,2015,Export
LBN,78111,ITA,2005,Export
LBN,56680,JOR,2010,Export
LBN,2868,JPN,2015,Export
LBN,10379,LTU,2010,Export
LBN,5080,QAT,2015,Import
LBN,31905,QAT,2005,Import
LBN,22827247,ROU,2015,Export
LBN,27601598,ROU,2010,Export
LBN,17017384,ROU,2005,Export
LBN,17545672,RUS,2015,Export
LBN,24959653,RUS,2010,Export
LBN,13508098,RUS,2005,Export
LBN,435485,SWE,2015,Export
LBN,8769,SWE,2010,Export
LBN,44881,SWE,2005,Export
LBN,97558,TUR,2015,Import
LBN,425473,TUR,2015,Export
LBN,246556,TUR,2010,Export
LBN,56676,TUR,2005,Export
LBN,662473,UKR,2015,Export
LBN,152847,UKR,2010,Export
LBN,36781,UKR,2005,Export
LBN,399605,USA,2015,Export
LBN,2827656,USA,2010,Export
LBN,558004,USA,2005,Export
LBR,404257,AUT,2005,Export
LBR,8393,HRV,2005,Export
LBR,21254,JOR,2015,Import
LBR,7145,UKR,2010,Export
LBY,13154021,AUT,2010,Export
LBY,552286,AUT,2005,Export
LBY,15490,BIH,2010,Export
LBY,451824,BRA,2010,Export
LBY,7797,CAN,2010,Export
LBY,920,CAN,2005,Export
LBY,3882299,DEU,2010,Export
LBY,109000,DEU,2005,Import
LBY,89000,DEU,2005,Export
LBY,1080112,EGY,2010,Import
LBY,1765,EGY,2010,Export
LBY,356197,EST,2010,Export
LBY,33505,FIN,2015,Export
LBY,171782,FIN,2010,Export
LBY,1247388,FIN,2005,Export
LBY,1196981,FRA,2010,Export
LBY,8882,GBR,2005,Export
LBY,3213465,HRV,2015,Export
LBY,122319,HRV,2010,Export
LBY,2669189,ITA,2010,Export
LBY,12101,KOR,2005,Export
LBY,209658,LVA,2010,Export
LBY,53,NLD,2015,Import
LBY,299,POL,2015,Export
LBY,4117,POL,2010,Export
LBY,1685138,ROU,2010,Export
LBY,6423246,ROU,2005,Export
LBY,1565459,RUS,2010,Export
LBY,3607671,RUS,2005,Export
LBY,1790876,SVN,2015,Export
LBY,37842412,SVN,2010,Export
LBY,9642922,SWE,2015,Export
LBY,20920094,SWE,2010,Export
LBY,15225212,SWE,2005,Export
LBY,309335,TUR,2010,Export
LBY,1247,TUR,2005,Export
LBY,3031491,USA,2015,Export
LBY,8988520,USA,2010,Export
LBY,13443,USA,2005,Export
LCA,16381,BRA,2010,Export
LCA,11575,BRA,2005,Export
LCA,2043,BRB,2010,Export
LCA,5040,BRB,2015,Export
LCA,37004,CAN,2005,Export
LCA,853,DMA,2010,Import
LCA,3087,GUY,2005,Export
LCA,1071387,HND,2010,Export
LCA,1664129,HND,2005,Export
LCA,9078,TTO,2005,Export
LCA,2111516,USA,2015,Export
LCA,2226263,USA,2010,Export
LCA,2759703,USA,2005,Export
LCA,1376,VCT,2005,Import
LKA,6769,ARE,2005,Export
LKA,27227,AUS,2015,Export
LKA,2508570,AUS,2005,Export
LKA,12805,AUT,2015,Export
LKA,6934,BHR,2010,Import
LKA,21173,CAN,2015,Export
LKA,9331,CAN,2010,Export
LKA,341417,CHN,2015,Export
LKA,14091,CHN,2010,Export
LKA,40620,CHN,2005,Export
LKA,422657,DEU,2015,Export
LKA,5000,DEU,2005,Export
LKA,151115,EST,2015,Export
LKA,7571,EST,2005,Export
LKA,246345,FIN,2015,Export
LKA,181260,FIN,2005,Export
LKA,62311,IND,2010,Import
LKA,46402,IND,2005,Import
LKA,21558,LVA,2010,Export
LKA,52,NLD,2015,Import
LKA,29846,NLD,2015,Export
LKA,287910,NZL,2015,Export
LKA,412334,NZL,2010,Export
LKA,300815,NZL,2005,Export
LKA,15657,POL,2015,Import
LKA,50962,RUS,2015,Export
LKA,16485,SWE,2015,Export
LKA,11559,SYC,2015,Import
LKA,14823,UKR,2015,Export
LKA,35849,USA,2015,Export
LKA,348254,USA,2010,Export
LKA,97601,ZAF,2005,Export
LSO,2248,ZAF,2015,Import
LSO,2494554,ZAF,2015,Export
LSO,44387,ZAF,2010,Import
LSO,5348171,ZAF,2010,Export
LSO,2515,ZWE,2005,Export
LTU,30815,ALB,2010,Import
LTU,177571,ARE,2015,Import
LTU,17774,ARE,2005,Import
LTU,8291709,AUS,2015,Import
LTU,6373353,AUS,2010,Import
LTU,1087684,AUS,2005,Import
LTU,509385,AUT,2015,Import
LTU,923813,AUT,2015,Export
LTU,1489239,AUT,2010,Import
LTU,249818,AUT,2010,Export
LTU,907837,AUT,2005,Import
LTU,15143,AUT,2005,Export
LTU,7668,AZE,2010,Import
LTU,6960822,BEL,2015,Import
LTU,200095,BEL,2015,Export
LTU,8964334,BEL,2010,Import
LTU,8779,BEL,2010,Export
LTU,8988789,BEL,2005,Import
LTU,461040,BEL,2005,Export
LTU,1836,BGR,2005,Import
LTU,7100,BLR,2015,Import
LTU,23725500,BLR,2015,Export
LTU,28800,BLR,2010,Import
LTU,11307200,BLR,2010,Export
LTU,9900,BLR,2005,Import
LTU,26852000,BLR,2005,Export
LTU,219995,CAN,2015,Export
LTU,368943,CAN,2010,Export
LTU,247604,CHE,2015,Import
LTU,6294,CHE,2015,Export
LTU,196219,CHE,2005,Import
LTU,1896588,CHN,2015,Import
LTU,1004248,CHN,2010,Import
LTU,12440,CHN,2005,Import
LTU,63525,CYP,2015,Import
LTU,127358,CYP,2010,Import
LTU,437687,CZE,2015,Import
LTU,34,CZE,2015,Export
LTU,573841,CZE,2010,Import
LTU,32669,CZE,2010,Export
LTU,12493,CZE,2005,Import
LTU,18524266,DEU,2015,Import
LTU,160951,DEU,2015,Export
LTU,15775115,DEU,2010,Import
LTU,243803,DEU,2010,Export
LTU,25090000,DEU,2005,Import
LTU,146000,DEU,2005,Export
LTU,11062222,DNK,2015,Import
LTU,156652,DNK,2015,Export
LTU,9186555,DNK,2010,Import
LTU,2736728,DNK,2010,Export
LTU,6923525,DNK,2005,Import
LTU,27946,DNK,2005,Export
LTU,2308442,DZA,2015,Import
LTU,2296083,DZA,2010,Import
LTU,1459835,EGY,2015,Import
LTU,264433,ESP,2015,Import
LTU,294192,ESP,2010,Import
LTU,3402,ESP,2010,Export
LTU,1355693,ESP,2005,Import
LTU,6206387,EST,2015,Import
LTU,1413340,EST,2015,Export
LTU,5392354,EST,2010,Import
LTU,1527142,EST,2010,Export
LTU,123949,EST,2005,Import
LTU,1098282,EST,2005,Export
LTU,6541975,FIN,2015,Export
LTU,1371199,FIN,2010,Import
LTU,1705386,FIN,2010,Export
LTU,1222278,FIN,2005,Export
LTU,11539773,FRA,2015,Import
LTU,3094988,FRA,2010,Import
LTU,66278,FRA,2010,Export
LTU,5108985,FRA,2005,Import
LTU,59095,FRO,2005,Import
LTU,14194247,GBR,2015,Import
LTU,219,GBR,2015,Export
LTU,10101876,GBR,2010,Import
LTU,49,GBR,2010,Export
LTU,40382910,GBR,2005,Import
LTU,1,GEO,2015,Import
LTU,194804,GRC,2015,Import
LTU,750882,GRC,2010,Import
LTU,8232,HRV,2010,Import
LTU,2771,HRV,2005,Import
LTU,370992,HUN,2015,Import
LTU,177000,HUN,2010,Import
LTU,768000,HUN,2005,Import
LTU,17495,IDN,2015,Import
LTU,25813,IDN,2010,Import
LTU,269471,IND,2015,Import
LTU,90841,IND,2010,Import
LTU,9487,IRL,2005,Import
LTU,1375437,ISL,2015,Import
LTU,181886,ISL,2010,Import
LTU,77491,ISL,2005,Import
LTU,240000,ISR,2015,Import
LTU,499000,ISR,2010,Import
LTU,5834468,ITA,2015,Import
LTU,1403,ITA,2015,Export
LTU,2195117,ITA,2010,Import
LTU,2309040,ITA,2005,Import
LTU,32894,JOR,2015,Import
LTU,10223,JPN,2015,Import
LTU,12222,JPN,2010,Import
LTU,468551,JPN,2005,Import
LTU,148721,KAZ,2005,Import
LTU,4744516,KOR,2015,Import
LTU,20733,KOR,2010,Import
LTU,46704,KOR,2005,Import
LTU,132552,LUX,2015,Import
LTU,53183,LUX,2010,Import
LTU,3792560,LVA,2015,Import
LTU,19051883,LVA,2015,Export
LTU,2645936,LVA,2010,Import
LTU,8656925,LVA,2010,Export
LTU,1024320,LVA,2005,Import
LTU,1294592,LVA,2005,Export
LTU,483630,MAR,2005,Import
LTU,9064,MAR,2010,Import
LTU,55,MNG,2015,Import
LTU,131927,MOZ,2005,Export
LTU,7961968,NLD,2015,Import
LTU,71240,NLD,2015,Export
LTU,4821822,NLD,2010,Import
LTU,5166614,NLD,2005,Import
LTU,1244,NLD,2005,Export
LTU,638432,NOR,2015,Import
LTU,65858,NOR,2015,Export
LTU,1036558,NOR,2010,Import
LTU,20700,NOR,2010,Export
LTU,2474983,NOR,2005,Import
LTU,192335,NOR,2005,Export
LTU,89262,OMN,2015,Import
LTU,7505,PAK,2015,Import
LTU,1567498,POL,2015,Import
LTU,60537,POL,2015,Export
LTU,2423228,POL,2010,Import
LTU,390845,POL,2010,Export
LTU,453045,POL,2005,Import
LTU,17122,POL,2005,Export
LTU,148310,PRT,2015,Import
LTU,12,PRT,2015,Export
LTU,74801,PRT,2005,Import
LTU,34889,ROU,2015,Import
LTU,8696,ROU,2005,Import
LTU,35880,RUS,2015,Import
LTU,17798592,RUS,2015,Export
LTU,181133,RUS,2010,Import
LTU,13806519,RUS,2010,Export
LTU,38554,RUS,2005,Import
LTU,39573235,RUS,2005,Export
LTU,4637872,SAU,2015,Import
LTU,1476802,SAU,2010,Import
LTU,9532,SRB,2010,Import
LTU,894,SRB,2005,Import
LTU,327248,SVK,2015,Import
LTU,157763,SVK,2010,Import
LTU,113019,SVK,2010,Export
LTU,345202,SVK,2005,Import
LTU,6052,SVK,2005,Export
LTU,7477,SVN,2015,Import
LTU,8163,SVN,2010,Import
LTU,1997820,SWE,2015,Import
LTU,4740401,SWE,2015,Export
LTU,4174,SWE,2010,Import
LTU,2106151,SWE,2010,Export
LTU,3081,SWE,2005,Import
LTU,1913953,SWE,2005,Export
LTU,1975759,THA,2015,Import
LTU,110117,TUR,2015,Import
LTU,70224,TUR,2010,Import
LTU,1053108,TWN,2015,Import
LTU,382415,TWN,2010,Import
LTU,147669,TWN,2005,Import
LTU,19419,UKR,2015,Import
LTU,1301124,UKR,2015,Export
LTU,25302,UKR,2010,Import
LTU,1016297,UKR,2010,Export
LTU,391481,UKR,2005,Export
LTU,1617282,USA,2015,Import
LTU,182641,USA,2015,Export
LTU,443552,USA,2010,Import
LTU,75953,USA,2010,Export
LTU,59205284,USA,2005,Import
LTU,9193,VNM,2015,Import
LTU,27425,VNM,2005,Import
LUX,268423,AUT,2015,Import
LUX,40831,AUT,2015,Export
LUX,166531,AUT,2010,Import
LUX,344542,AUT,2010,Export
LUX,344968,AUT,2005,Export
LUX,20170153,BEL,2015,Import
LUX,1991393,BEL,2015,Export
LUX,16981470,BEL,2010,Import
LUX,2360199,BEL,2010,Export
LUX,6853907,BEL,2005,Import
LUX,3008721,BEL,2005,Export
LUX,11799,BIH,2015,Export
LUX,71500,BLR,2005,Export
LUX,3557,CHE,2015,Import
LUX,275,CHE,2015,Export
LUX,22391,CHE,2010,Import
LUX,10141,CHE,2005,Import
LUX,77765,CZE,2015,Export
LUX,718,CZE,2005,Export
LUX,3074102,DEU,2015,Import
LUX,12180333,DEU,2015,Export
LUX,751196,DEU,2010,Import
LUX,11422968,DEU,2010,Export
LUX,1371000,DEU,2005,Import
LUX,8919000,DEU,2005,Export
LUX,642,DNK,2015,Export
LUX,36240,DNK,2010,Import
LUX,32,DNK,2010,Export
LUX,167708,DNK,2005,Import
LUX,6148,DNK,2005,Export
LUX,9,ESP,2015,Export
LUX,115601,ESP,2010,Import
LUX,49133,ESP,2005,Import
LUX,129611,FIN,2015,Export
LUX,26406,FIN,2010,Export
LUX,25066434,FRA,2015,Import
LUX,869138,FRA,2015,Export
LUX,18451958,FRA,2010,Import
LUX,373808,FRA,2010,Export
LUX,873480,FRA,2005,Import
LUX,378250,FRA,2005,Export
LUX,601479,GBR,2010,Import
LUX,12125221,GBR,2005,Import
LUX,38374,IRL,2010,Import
LUX,53562,IRL,2005,Import
LUX,341,ITA,2015,Export
LUX,256517,ITA,2010,Import
LUX,5139,ITA,2010,Export
LUX,31258,ITA,2005,Import
LUX,31744,LTU,2015,Export
LUX,405,LUX,2015,Import
LUX,44286,LVA,2015,Export
LUX,50115,LVA,2010,Export
LUX,9604,LVA,2005,Export
LUX,1650,NIC,2005,Export
LUX,3798498,NLD,2015,Import
LUX,207439,NLD,2015,Export
LUX,487883,NLD,2010,Import
LUX,14589,NLD,2010,Export
LUX,237445,NLD,2005,Import
LUX,16168,NLD,2005,Export
LUX,25872,NOR,2015,Export
LUX,867,NOR,2010,Export
LUX,2266,POL,2015,Export
LUX,41539,POL,2005,Export
LUX,13204,PRT,2015,Export
LUX,27081,ROU,2015,Export
LUX,69784,ROU,2010,Export
LUX,92241,RUS,2005,Export
LUX,724,SVK,2005,Export
LUX,837881,SWE,2015,Export
LUX,237311,SWE,2010,Export
LUX,4456,UKR,2005,Import
LVA,9552,ALB,2010,Import
LVA,2492565,ARE,2015,Import
LVA,195952,AUS,2015,Import
LVA,10413,AUS,2010,Import
LVA,800831,AUS,2005,Import
LVA,4176302,AUT,2015,Import
LVA,15072,AUT,2015,Export
LVA,2475325,AUT,2010,Import
LVA,58789,AUT,2010,Export
LVA,1691892,AUT,2005,Import
LVA,82062,AUT,2005,Export
LVA,13460,AZE,2015,Import
LVA,19540634,BEL,2015,Import
LVA,30564,BEL,2015,Export
LVA,22503241,BEL,2010,Import
LVA,17795,BEL,2010,Export
LVA,3487903,BEL,2005,Import
LVA,55794,BEL,2005,Export
LVA,3200,BLR,2015,Import
LVA,18083800,BLR,2015,Export
LVA,9017200,BLR,2010,Export
LVA,3300,BLR,2005,Import
LVA,25605600,BLR,2005,Export
LVA,109813,CAN,2015,Export
LVA,99511,CAN,2010,Export
LVA,120539,CAN,2005,Import
LVA,385081,CHE,2015,Import
LVA,117506,CHE,2010,Import
LVA,9653,CHE,2010,Export
LVA,50291,CHE,2005,Import
LVA,9188787,CHN,2015,Import
LVA,425914,CHN,2010,Import
LVA,342072,CHN,2005,Import
LVA,200065,CYP,2015,Import
LVA,489921,CZE,2015,Import
LVA,154006,CZE,2010,Import
LVA,8587,CZE,2010,Export
LVA,21627,CZE,2005,Import
LVA,182749,CZE,2005,Export
LVA,31173556,DEU,2015,Import
LVA,764438,DEU,2015,Export
LVA,31645619,DEU,2010,Import
LVA,128527,DEU,2010,Export
LVA,25476000,DEU,2005,Import
LVA,239000,DEU,2005,Export
LVA,9582752,DNK,2015,Import
LVA,174169,DNK,2015,Export
LVA,7715024,DNK,2010,Import
LVA,272944,DNK,2010,Export
LVA,7889505,DNK,2005,Import
LVA,47448,DNK,2005,Export
LVA,980320,DZA,2015,Import
LVA,5286385,DZA,2010,Import
LVA,532330,DZA,2005,Import
LVA,41619533,EGY,2015,Import
LVA,44004913,EGY,2010,Import
LVA,1794072,EGY,2005,Import
LVA,1408065,ESP,2015,Import
LVA,2024663,ESP,2010,Import
LVA,2189758,ESP,2005,Import
LVA,19670414,EST,2015,Import
LVA,36480337,EST,2015,Export
LVA,21058635,EST,2010,Import
LVA,13105028,EST,2010,Export
LVA,9229403,EST,2005,Import
LVA,4132956,EST,2005,Export
LVA,83359,FIN,2015,Import
LVA,6210886,FIN,2015,Export
LVA,652390,FIN,2010,Import
LVA,687991,FIN,2010,Export
LVA,632181,FIN,2005,Import
LVA,411097,FIN,2005,Export
LVA,16479881,FRA,2015,Import
LVA,40899,FRA,2015,Export
LVA,17160944,FRA,2010,Import
LVA,196183,FRA,2010,Export
LVA,9042132,FRA,2005,Import
LVA,231845530,GBR,2015,Import
LVA,190493051,GBR,2010,Import
LVA,290835054,GBR,2005,Import
LVA,63318,GRC,2015,Import
LVA,84709,GRC,2010,Import
LVA,545935,GRC,2005,Import
LVA,453959,HKG,2015,Import
LVA,3833,HRV,2010,Import
LVA,2526,HRV,2005,Import
LVA,351693,HUN,2015,Import
LVA,260000,HUN,2010,Import
LVA,124000,HUN,2005,Import
LVA,1971506,IND,2015,Import
LVA,10351716,IRL,2015,Import
LVA,7265654,IRL,2010,Import
LVA,21445084,IRL,2005,Import
LVA,3461640,ISL,2015,Import
LVA,5723756,ISL,2010,Import
LVA,8398932,ISL,2005,Import
LVA,5502000,ISR,2015,Import
LVA,1256000,ISR,2010,Import
LVA,1816494,ITA,2015,Import
LVA,3768629,ITA,2010,Import
LVA,26410,ITA,2010,Export
LVA,992387,ITA,2005,Import
LVA,28595878,JPN,2015,Import
LVA,39248562,JPN,2010,Import
LVA,29223821,JPN,2005,Import
LVA,22168896,KOR,2015,Import
LVA,1806293,KOR,2010,Import
LVA,296882,KOR,2005,Import
LVA,19336390,LTU,2015,Import
LVA,6332611,LTU,2015,Export
LVA,11247830,LTU,2010,Import
LVA,3581240,LTU,2010,Export
LVA,1537968,LTU,2005,Import
LVA,1378633,LTU,2005,Export
LVA,1250,LUX,2015,Import
LVA,10686,LUX,2010,Import
LVA,2487043,MAR,2015,Import
LVA,1748113,MAR,2010,Import
LVA,67404,MLT,2005,Import
LVA,10736,MYS,2010,Import
LVA,26769,MYS,2005,Import
LVA,39055451,NLD,2015,Import
LVA,47826,NLD,2015,Export
LVA,36943877,NLD,2010,Import
LVA,770588,NLD,2010,Export
LVA,15207698,NLD,2005,Import
LVA,9272109,NOR,2015,Import
LVA,71399,NOR,2015,Export
LVA,6256130,NOR,2010,Import
LVA,13583,NOR,2010,Export
LVA,755391,NOR,2005,Import
LVA,18221376,POL,2015,Import
LVA,3,POL,2015,Export
LVA,12500717,POL,2010,Import
LVA,1925951,POL,2005,Import
LVA,21989,POL,2005,Export
LVA,1381590,PRT,2015,Import
LVA,339,PRT,2015,Export
LVA,431925,PRT,2005,Import
LVA,162884,PSE,2015,Import
LVA,8443,QAT,2015,Import
LVA,52132,QAT,2005,Import
LVA,1157,ROU,2015,Import
LVA,20943,ROU,2005,Import
LVA,28511647,RUS,2015,Export
LVA,12077882,RUS,2010,Export
LVA,52444330,RUS,2005,Export
LVA,1932802,SAU,2015,Import
LVA,225600,SAU,2010,Import
LVA,27428,SRB,2015,Import
LVA,189609,SVK,2015,Import
LVA,17040,SVK,2015,Export
LVA,510644,SVK,2010,Import
LVA,546581,SVK,2010,Export
LVA,261834,SVK,2005,Import
LVA,7637460,SWE,2015,Import
LVA,2155482,SWE,2015,Export
LVA,4900164,SWE,2010,Import
LVA,887723,SWE,2010,Export
LVA,4342403,SWE,2005,Import
LVA,581849,SWE,2005,Export
LVA,1163649,THA,2015,Import
LVA,334173,THA,2010,Import
LVA,253722,THA,2005,Import
LVA,3420859,TUN,2015,Import
LVA,3144013,TUN,2010,Import
LVA,521612,TUN,2005,Import
LVA,635035,TUR,2015,Import
LVA,103430,TWN,2005,Import
LVA,351238,UKR,2015,Export
LVA,16529,UKR,2010,Import
LVA,1462671,UKR,2010,Export
LVA,765250,UKR,2005,Export
LVA,3590020,USA,2015,Import
